registry_number,business_name,entity_type,registry_date,associated_name_type,address,city,state,zip,business_details,address_continued,not_of_record_entity
20939617,"NORTHWEST STAFFING RESOURCES, INC.",DOMESTIC BUSINESS CORPORATION,1985-05-08T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,851 SW 6TH AVENUE #300,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=20939617&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
20939617,"NORTHWEST STAFFING RESOURCES, INC.",DOMESTIC BUSINESS CORPORATION,1985-05-08T00:00:00.000,REGISTERED AGENT,851 SW 6TH AVENUE #300,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=20939617&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21001615,"M & M ELECTRICAL CONTRACTORS, INC.",DOMESTIC BUSINESS CORPORATION,1985-06-05T00:00:00.000,REGISTERED AGENT,851 SW 6TH AVE STE 1500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21001615&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21064514,"OREGON HERITAGE DEVELOPMENTS, INC.",DOMESTIC BUSINESS CORPORATION,1985-06-20T00:00:00.000,MAILING ADDRESS,LEE DAVIS KELL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21064514&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},520 SW YAMHILL ST STE 600,
21064514,"OREGON HERITAGE DEVELOPMENTS, INC.",DOMESTIC BUSINESS CORPORATION,1985-06-20T00:00:00.000,REGISTERED AGENT,520 SW YAMHILL ST STE 600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21064514&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21066519,WESTERN STATES DEVELOPMENT CORPORATION,DOMESTIC BUSINESS CORPORATION,1985-06-20T00:00:00.000,MAILING ADDRESS,LEE DAVIS KELL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21066519&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},520 SW YAMHILL ST STE 600,
21066519,WESTERN STATES DEVELOPMENT CORPORATION,DOMESTIC BUSINESS CORPORATION,1985-06-20T00:00:00.000,REGISTERED AGENT,520 SW YAMHILL ST STE 600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21066519&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21085113,"ARBPORT, INC.",DOMESTIC BUSINESS CORPORATION,1985-06-25T00:00:00.000,MAILING ADDRESS,620 SW 5TH AVE #1010,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21085113&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21085113,"ARBPORT, INC.",DOMESTIC BUSINESS CORPORATION,1985-06-25T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,3601 NE MALTBY STREET,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21085113&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21083415,A-DEC DENTAL U.K. LTD.,DOMESTIC BUSINESS CORPORATION,1985-07-01T00:00:00.000,MAILING ADDRESS,C/O 601 SW SECOND AVE STE 1800,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21083415&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21083415,A-DEC DENTAL U.K. LTD.,DOMESTIC BUSINESS CORPORATION,1985-07-01T00:00:00.000,REGISTERED AGENT,C/O 601 SW SECOND AVE STE 1800,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21083415&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21115019,"PACIFIC INDUSTRIES, INC.",DOMESTIC BUSINESS CORPORATION,1985-07-10T00:00:00.000,MAILING ADDRESS,LANE POWELL PC,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21115019&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},601 SW 2ND AVE STE 2100,
21115019,"PACIFIC INDUSTRIES, INC.",DOMESTIC BUSINESS CORPORATION,1985-07-10T00:00:00.000,REGISTERED AGENT,601 SW 2ND AVE STE 2100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21115019&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21250915,"CARE CENTER (CASCADE TERRACE), INC.",DOMESTIC BUSINESS CORPORATION,1985-08-29T00:00:00.000,REGISTERED AGENT,601 SW 2ND AVE STE 2100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21250915&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21248315,"CARE CENTER (CHEHALEM), INC.",DOMESTIC BUSINESS CORPORATION,1985-08-29T00:00:00.000,REGISTERED AGENT,601 SW 2ND AVE STE 2100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21248315&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21250717,"CARE CENTER (GLISAN), INC.",DOMESTIC BUSINESS CORPORATION,1985-08-29T00:00:00.000,REGISTERED AGENT,601 SW 2ND AVE STE 2100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21250717&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21250816,"CARE CENTER (HOOD RIVER), INC.",DOMESTIC BUSINESS CORPORATION,1985-08-29T00:00:00.000,REGISTERED AGENT,601 SW 2ND AVE STE 2100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21250816&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21247911,CARE CENTER (MOLALLA) INC.,DOMESTIC BUSINESS CORPORATION,1985-08-29T00:00:00.000,REGISTERED AGENT,601 SW 2ND AVE STE 2100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21247911&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21248216,"CARE CENTER (PARK FOREST), INC.",DOMESTIC BUSINESS CORPORATION,1985-08-29T00:00:00.000,REGISTERED AGENT,601 SW 2ND AVE STE 2100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21248216&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
21276217,"SUNSET NURSERY PRODUCTS, INC.",DOMESTIC BUSINESS CORPORATION,1985-09-04T00:00:00.000,REGISTERED AGENT,121 SW MORRISON ST STE 600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=21276217&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
264382,INSURANCE ASSOCIATION SERVICES CORPORATION,DOMESTIC BUSINESS CORPORATION,1985-09-12T00:00:00.000,REGISTERED AGENT,851 SW 6TH AVE STE 1500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=264382&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
410480,THE DE LEONE CORPORATION,DOMESTIC BUSINESS CORPORATION,1985-09-30T00:00:00.000,MAILING ADDRESS,ATTN ROBERT K WINGER,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=410480&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},851 SW SIXTH AVE STE 1500,
410480,THE DE LEONE CORPORATION,DOMESTIC BUSINESS CORPORATION,1985-09-30T00:00:00.000,REGISTERED AGENT,851 SW SIXTH AVE STE 1500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=410480&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
422485,"ZENNER'S QUALITY MEAT PRODUCTS, INC.",DOMESTIC BUSINESS CORPORATION,1985-09-30T00:00:00.000,MAILING ADDRESS,1 SW COLUMBIA STREET SUITE 900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=422485&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
422485,"ZENNER'S QUALITY MEAT PRODUCTS, INC.",DOMESTIC BUSINESS CORPORATION,1985-09-30T00:00:00.000,REGISTERED AGENT,1 SW COLUMBIA STREET SUITE 900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=422485&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
654780,"OREGON CHAPTER, PUBLIC RISK MANAGEMENT ASSOCIATION, (INC.)",DOMESTIC NONPROFIT CORPORATION,1985-10-23T00:00:00.000,MAILING ADDRESS,ATTN: ROBERT T GABRIS,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=654780&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},722 SW SECOND AVE,PORTLAND COMMUNITY COLLEGE
654780,"OREGON CHAPTER, PUBLIC RISK MANAGEMENT ASSOCIATION, (INC.)",DOMESTIC NONPROFIT CORPORATION,1985-10-23T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,722 SW SECOND AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=654780&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
654780,"OREGON CHAPTER, PUBLIC RISK MANAGEMENT ASSOCIATION, (INC.)",DOMESTIC NONPROFIT CORPORATION,1985-10-23T00:00:00.000,REGISTERED AGENT,722 SW SECOND AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=654780&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
496489,"DCI HOLDINGS, INC.",DOMESTIC BUSINESS CORPORATION,1985-10-28T00:00:00.000,MAILING ADDRESS,888 SW FIFTH AVE STE 1600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=496489&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
496489,"DCI HOLDINGS, INC.",DOMESTIC BUSINESS CORPORATION,1985-10-28T00:00:00.000,REGISTERED AGENT,888 SW FIFTH AVE STE 1600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=496489&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
861989,"LITERARY ARTS, INC.",DOMESTIC NONPROFIT CORPORATION,1985-10-30T00:00:00.000,MAILING ADDRESS,888 SW 5TH AVENUE SUITE 1600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=861989&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
861989,"LITERARY ARTS, INC.",DOMESTIC NONPROFIT CORPORATION,1985-10-30T00:00:00.000,REGISTERED AGENT,888 SW 5TH AVENUE SUITE 1600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=861989&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
435685,"WORLD CUP COFFEE & TEA SERVICE, INC.",DOMESTIC BUSINESS CORPORATION,1985-10-31T00:00:00.000,REGISTERED AGENT,1100 SW SIXTH AVE STE 1600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=435685&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
607788,"CONTINENTAL MARKETING, INC.",DOMESTIC BUSINESS CORPORATION,1985-11-01T00:00:00.000,MAILING ADDRESS,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=607788&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
607788,"CONTINENTAL MARKETING, INC.",DOMESTIC BUSINESS CORPORATION,1985-11-01T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=607788&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
607788,"CONTINENTAL MARKETING, INC.",DOMESTIC BUSINESS CORPORATION,1985-11-01T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=607788&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
522888,"MCDONALD JACOBS, P.C.",DOMESTIC PROFESSIONAL CORPORATION,1985-11-05T00:00:00.000,MAILING ADDRESS,520 SW YAMHILL STE 500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=522888&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
522888,"MCDONALD JACOBS, P.C.",DOMESTIC PROFESSIONAL CORPORATION,1985-11-05T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,520 SW YAMHILL STE 500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=522888&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
522888,"MCDONALD JACOBS, P.C.",DOMESTIC PROFESSIONAL CORPORATION,1985-11-05T00:00:00.000,REGISTERED AGENT,520 SW YAMHILL STE 500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=522888&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
802488,ARBITRATION SERVICE OF OREGON,ASSUMED BUSINESS NAME,1985-11-07T00:00:00.000,AUTHORIZED REPRESENTATIVE,620 SW 5TH AVE #1010,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=802488&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
802488,ARBITRATION SERVICE OF OREGON,ASSUMED BUSINESS NAME,1985-11-07T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,620 SW 5TH AVE #1010,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=802488&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
802280,PORTLAND ARBITRATION SERVICE,ASSUMED BUSINESS NAME,1985-11-07T00:00:00.000,AUTHORIZED REPRESENTATIVE,620 SW 5TH AVE #1010,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=802280&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
802280,PORTLAND ARBITRATION SERVICE,ASSUMED BUSINESS NAME,1985-11-07T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,620 SW 5TH AVE #1010,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=802280&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
457580,"YOUNG MUSICIANS AND ARTISTS, INC.",DOMESTIC NONPROFIT CORPORATION,1985-11-07T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,920 SW 6TH AVE STE 1200,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=457580&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
945584,KRESS BLOCK,ASSUMED BUSINESS NAME,1985-11-08T00:00:00.000,AUTHORIZED REPRESENTATIVE,888 SW FIFTH AVE SUITE 1600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=945584&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
945584,KRESS BLOCK,ASSUMED BUSINESS NAME,1985-11-08T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,1600 PIONEER TOWER,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=945584&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},888 SW FIFTH AVE,
915983,ONE FINANCIAL CENTER,ASSUMED BUSINESS NAME,1985-11-18T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,121 SW MORRISON ST STE 250,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=915983&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1169580,"STRATEGIC SAFETY ASSOCIATES, INC.",DOMESTIC BUSINESS CORPORATION,1985-11-29T00:00:00.000,MAILING ADDRESS,ATTENTION ERICH W MERRILL JR,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1169580&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},111 SW FIFTH AVENUE SUITE 3400,
1169580,"STRATEGIC SAFETY ASSOCIATES, INC.",DOMESTIC BUSINESS CORPORATION,1985-11-29T00:00:00.000,REGISTERED AGENT,111 SW 5TH AVE SUITE 3400,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1169580&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1457985,NORTHWEST DEVELOPMENT CO.,ASSUMED BUSINESS NAME,1985-12-13T00:00:00.000,AUTHORIZED REPRESENTATIVE,227 SW PINE ST STE 215,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1457985&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1457985,NORTHWEST DEVELOPMENT CO.,ASSUMED BUSINESS NAME,1985-12-13T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,227 SW PINE ST STE 215,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1457985&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1423482,"GO YE AIR SERVICE, INC.",DOMESTIC NONPROFIT CORPORATION,1985-12-18T00:00:00.000,REGISTERED AGENT,117 SW TAYLOR ST STE 300,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1423482&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1617984,"R.V. KUHNS & ASSOCIATES, INC.",DOMESTIC BUSINESS CORPORATION,1985-12-30T00:00:00.000,MAILING ADDRESS,888 SW 5TH AVE STE 1600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1617984&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1617984,"R.V. KUHNS & ASSOCIATES, INC.",DOMESTIC BUSINESS CORPORATION,1985-12-30T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,1211 SW 5TH AVENUE SUITE 900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1617984&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1617984,"R.V. KUHNS & ASSOCIATES, INC.",DOMESTIC BUSINESS CORPORATION,1985-12-30T00:00:00.000,REGISTERED AGENT,888 SW 5TH AVE STE 1600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1617984&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1530286,"HABROMANIA, INC.",DOMESTIC BUSINESS CORPORATION,1986-01-02T00:00:00.000,MAILING ADDRESS,121 SW MORRISON STREET SUITE 1015,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1530286&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1530286,"HABROMANIA, INC.",DOMESTIC BUSINESS CORPORATION,1986-01-02T00:00:00.000,REGISTERED AGENT,121 SW MORRISON ST SUITE 1015,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1530286&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1906783,PACIFIC NORTHWEST UTILITIES CONFERENCE COMMITTEE INCORPORATED,DOMESTIC NONPROFIT CORPORATION,1986-01-29T00:00:00.000,MAILING ADDRESS,101 SW MAIN STE 930,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1906783&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1906783,PACIFIC NORTHWEST UTILITIES CONFERENCE COMMITTEE INCORPORATED,DOMESTIC NONPROFIT CORPORATION,1986-01-29T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,101 SW MAIN STE 930,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1906783&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1906783,PACIFIC NORTHWEST UTILITIES CONFERENCE COMMITTEE INCORPORATED,DOMESTIC NONPROFIT CORPORATION,1986-01-29T00:00:00.000,REGISTERED AGENT,101 SW MAIN STE 930,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1906783&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1950088,CARE CENTER (DELAMARTER) INC.,DOMESTIC BUSINESS CORPORATION,1986-01-31T00:00:00.000,REGISTERED AGENT,601 SW 2ND AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1950088&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},STE 2100,
1951482,"CARE CENTER (LINDA VISTA), INC.",DOMESTIC BUSINESS CORPORATION,1986-01-31T00:00:00.000,REGISTERED AGENT,601 SW 2ND AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1951482&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},STE 2100,
1950682,"COAST FORK NURSING CENTER, INC.",DOMESTIC BUSINESS CORPORATION,1986-01-31T00:00:00.000,REGISTERED AGENT,601 SW 2ND AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1950682&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},SUITE 2100,
2003382,"NORTHWEST TAVERNS, INC.",DOMESTIC BUSINESS CORPORATION,1986-02-06T00:00:00.000,REGISTERED AGENT,2115 US BANK TOWER 111 SW FIFTH AVE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=2003382&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1974880,"NEW AVENUES FOR YOUTH, INC.",DOMESTIC NONPROFIT CORPORATION,1986-02-18T00:00:00.000,MAILING ADDRESS,601 SW SECOND AVE STE 2100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1974880&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1974880,"NEW AVENUES FOR YOUTH, INC.",DOMESTIC NONPROFIT CORPORATION,1986-02-18T00:00:00.000,REGISTERED AGENT,601 SW SECOND AVE STE 2100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1974880&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
2326585,"THOMAS H. MILLESON, M.D., P.C.",DOMESTIC PROFESSIONAL CORPORATION,1986-02-28T00:00:00.000,MAILING ADDRESS,ATTN STEPHEN E KANTOR,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=2326585&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},111 SW 5TH AVE STE 3800,
2326585,"THOMAS H. MILLESON, M.D., P.C.",DOMESTIC PROFESSIONAL CORPORATION,1986-02-28T00:00:00.000,REGISTERED AGENT,ATTN STEPHEN E KANTOR,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=2326585&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},111 SW 5TH AVE STE 3800,
